"Step","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MIN","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MAX","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MIN","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MAX","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MIN","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MAX","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MIN","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MAX"
"15675","","","","","","","13.741943359375","13.741943359375","13.741943359375","18.44140625","18.44140625","18.44140625"
"15676","","","","","","","13.766845703125","13.766845703125","13.766845703125","18.482421875","18.482421875","18.482421875"
"15677","","","","","","","13.77294921875","13.77294921875","13.77294921875","18.497314453125","18.497314453125","18.497314453125"
"15678","","","","","","","13.80859375","13.80859375","13.80859375","18.480712890625","18.480712890625","18.480712890625"
"15679","","","","","","","13.802734375","13.802734375","13.802734375","18.508544921875","18.508544921875","18.508544921875"
"15680","","","","","","","13.822021484375","13.822021484375","13.822021484375","18.541015625","18.541015625","18.541015625"
"15681","","","","","","","13.827392578125","13.827392578125","13.827392578125","18.54296875","18.54296875","18.54296875"
"15682","","","","","","","13.853759765625","13.853759765625","13.853759765625","18.5234375","18.5234375","18.5234375"
"15683","","","","","","","13.871337890625","13.871337890625","13.871337890625","18.557373046875","18.557373046875","18.557373046875"
"15684","","","","","","","13.874267578125","13.874267578125","13.874267578125","18.611328125","18.611328125","18.611328125"
"15685","","","","","","","13.937255859375","13.937255859375","13.937255859375","18.621826171875","18.621826171875","18.621826171875"
"15686","","","","","","","13.9833984375","13.9833984375","13.9833984375","18.592041015625","18.592041015625","18.592041015625"
"15687","","","","","","","13.991943359375","13.991943359375","13.991943359375","18.62890625","18.62890625","18.62890625"
"15688","","","","","","","13.9853515625","13.9853515625","13.9853515625","18.642578125","18.642578125","18.642578125"
"15689","","","","","","","13.9912109375","13.9912109375","13.9912109375","18.614501953125","18.614501953125","18.614501953125"
"15690","","","","","","","13.994140625","13.994140625","13.994140625","18.641845703125","18.641845703125","18.641845703125"
"15691","","","","","","","13.969482421875","13.969482421875","13.969482421875","18.636962890625","18.636962890625","18.636962890625"
"15692","","","","","","","13.97900390625","13.97900390625","13.97900390625","18.6259765625","18.6259765625","18.6259765625"
"15693","","","","","","","14.00927734375","14.00927734375","14.00927734375","18.646484375","18.646484375","18.646484375"
"15694","","","","","","","14.05078125","14.05078125","14.05078125","18.60693359375","18.60693359375","18.60693359375"
"15695","","","","","","","14.05322265625","14.05322265625","14.05322265625","18.58154296875","18.58154296875","18.58154296875"
"15696","","","","","","","14.083251953125","14.083251953125","14.083251953125","18.563720703125","18.563720703125","18.563720703125"
"15697","","","","","","","14.106689453125","14.106689453125","14.106689453125","18.537841796875","18.537841796875","18.537841796875"
"15698","","","","","","","14.14453125","14.14453125","14.14453125","18.54541015625","18.54541015625","18.54541015625"
"15699","","","","","","","14.14990234375","14.14990234375","14.14990234375","18.551025390625","18.551025390625","18.551025390625"
"15700","","","","","","","14.074951171875","14.074951171875","14.074951171875","18.543212890625","18.543212890625","18.543212890625"
"15701","","","","","","","14.060302734375","14.060302734375","14.060302734375","18.537353515625","18.537353515625","18.537353515625"
"15702","","","","","","","14.02001953125","14.02001953125","14.02001953125","18.5390625","18.5390625","18.5390625"
"15703","","","","","","","14.06103515625","14.06103515625","14.06103515625","18.521484375","18.521484375","18.521484375"
"15704","","","","","","","14.08251953125","14.08251953125","14.08251953125","18.483642578125","18.483642578125","18.483642578125"
"15705","","","","","","","14.061279296875","14.061279296875","14.061279296875","18.5361328125","18.5361328125","18.5361328125"
"15706","","","","","","","14.0302734375","14.0302734375","14.0302734375","18.52490234375","18.52490234375","18.52490234375"
"15707","","","","","","","14.04638671875","14.04638671875","14.04638671875","18.509521484375","18.509521484375","18.509521484375"
"15708","","","","","","","14.059326171875","14.059326171875","14.059326171875","18.58740234375","18.58740234375","18.58740234375"
"15709","","","","","","","14.082763671875","14.082763671875","14.082763671875","18.637451171875","18.637451171875","18.637451171875"
"15710","","","","","","","14.13671875","14.13671875","14.13671875","18.63427734375","18.63427734375","18.63427734375"
"15711","","","","","","","14.101318359375","14.101318359375","14.101318359375","18.64013671875","18.64013671875","18.64013671875"
"15712","","","","","","","14.158203125","14.158203125","14.158203125","18.64404296875","18.64404296875","18.64404296875"
"15713","","","","","","","14.158447265625","14.158447265625","14.158447265625","18.66552734375","18.66552734375","18.66552734375"
"15714","","","","","","","14.134521484375","14.134521484375","14.134521484375","18.67578125","18.67578125","18.67578125"
"15715","","","","","","","14.135986328125","14.135986328125","14.135986328125","18.677490234375","18.677490234375","18.677490234375"
"15716","","","","","","","14.111083984375","14.111083984375","14.111083984375","18.7578125","18.7578125","18.7578125"
"15717","","","","","","","14.102783203125","14.102783203125","14.102783203125","18.76220703125","18.76220703125","18.76220703125"
"15718","","","","","","","14.120849609375","14.120849609375","14.120849609375","18.760498046875","18.760498046875","18.760498046875"
"15719","","","","","","","14.091064453125","14.091064453125","14.091064453125","18.802978515625","18.802978515625","18.802978515625"
"15720","","","","","","","14.0986328125","14.0986328125","14.0986328125","18.7919921875","18.7919921875","18.7919921875"
"15721","","","","","","","14.124267578125","14.124267578125","14.124267578125","18.7314453125","18.7314453125","18.7314453125"
"15722","","","","","","","14.130859375","14.130859375","14.130859375","18.7470703125","18.7470703125","18.7470703125"
"15723","","","","","","","14.0771484375","14.0771484375","14.0771484375","18.83984375","18.83984375","18.83984375"
"15724","","","","","","","14.090087890625","14.090087890625","14.090087890625","18.822021484375","18.822021484375","18.822021484375"
"15725","","","","","","","14.118896484375","14.118896484375","14.118896484375","18.875244140625","18.875244140625","18.875244140625"
"15726","","","","","","","14.10986328125","14.10986328125","14.10986328125","18.818115234375","18.818115234375","18.818115234375"
"15727","","","","","","","14.070556640625","14.070556640625","14.070556640625","18.76025390625","18.76025390625","18.76025390625"
"15728","","","","","","","14.05029296875","14.05029296875","14.05029296875","18.76611328125","18.76611328125","18.76611328125"
"15729","","","","","","","14.04296875","14.04296875","14.04296875","18.781005859375","18.781005859375","18.781005859375"
"15730","","","","","","","14.036865234375","14.036865234375","14.036865234375","18.757568359375","18.757568359375","18.757568359375"
"15731","","","","","","","14.023193359375","14.023193359375","14.023193359375","18.776123046875","18.776123046875","18.776123046875"
"15732","","","","","","","14.025146484375","14.025146484375","14.025146484375","18.7744140625","18.7744140625","18.7744140625"
"15733","","","","","","","14.0302734375","14.0302734375","14.0302734375","18.782958984375","18.782958984375","18.782958984375"
"15734","","","","","","","14.01171875","14.01171875","14.01171875","18.774169921875","18.774169921875","18.774169921875"
"15735","","","","","","","13.97802734375","13.97802734375","13.97802734375","18.864501953125","18.864501953125","18.864501953125"
"15736","","","","","","","13.973388671875","13.973388671875","13.973388671875","18.87353515625","18.87353515625","18.87353515625"
"15737","","","","","","","13.9208984375","13.9208984375","13.9208984375","18.84521484375","18.84521484375","18.84521484375"
"15738","","","","","","","14.02001953125","14.02001953125","14.02001953125","18.8408203125","18.8408203125","18.8408203125"
"15739","","","","","","","13.9970703125","13.9970703125","13.9970703125","18.86083984375","18.86083984375","18.86083984375"
"15740","","","","","","","14.022705078125","14.022705078125","14.022705078125","18.907958984375","18.907958984375","18.907958984375"
"15741","","","","","","","14.064453125","14.064453125","14.064453125","18.915771484375","18.915771484375","18.915771484375"
"15742","","","","","","","14.012451171875","14.012451171875","14.012451171875","18.934814453125","18.934814453125","18.934814453125"
"15743","","","","","","","14.049560546875","14.049560546875","14.049560546875","18.85302734375","18.85302734375","18.85302734375"
"15744","","","","","","","14.03125","14.03125","14.03125","18.8525390625","18.8525390625","18.8525390625"
"15745","","","","","","","13.992919921875","13.992919921875","13.992919921875","18.913818359375","18.913818359375","18.913818359375"
"15746","","","","","","","13.94970703125","13.94970703125","13.94970703125","18.934326171875","18.934326171875","18.934326171875"
"15747","","","","","","","13.991943359375","13.991943359375","13.991943359375","18.889892578125","18.889892578125","18.889892578125"
"15748","","","","","","","13.975830078125","13.975830078125","13.975830078125","18.92041015625","18.92041015625","18.92041015625"
"15749","","","","","","","13.979248046875","13.979248046875","13.979248046875","18.96533203125","18.96533203125","18.96533203125"
"15750","","","","","","","13.96728515625","13.96728515625","13.96728515625","19.0146484375","19.0146484375","19.0146484375"
"15751","","","","","","","14.001708984375","14.001708984375","14.001708984375","19.085693359375","19.085693359375","19.085693359375"
"15752","","","","","","","14.04296875","14.04296875","14.04296875","19.11181640625","19.11181640625","19.11181640625"
"15753","","","","","","","14.056640625","14.056640625","14.056640625","19.166015625","19.166015625","19.166015625"
"15754","","","","","","","14.104248046875","14.104248046875","14.104248046875","19.145263671875","19.145263671875","19.145263671875"
"15755","","","","","","","14.093994140625","14.093994140625","14.093994140625","19.1201171875","19.1201171875","19.1201171875"
"15756","","","","","","","14.116455078125","14.116455078125","14.116455078125","19.154541015625","19.154541015625","19.154541015625"
"15757","","","","","","","14.121337890625","14.121337890625","14.121337890625","19.141845703125","19.141845703125","19.141845703125"
"15758","","","","","","","14.0810546875","14.0810546875","14.0810546875","19.181884765625","19.181884765625","19.181884765625"
"15759","","","","","","","14.087158203125","14.087158203125","14.087158203125","19.1923828125","19.1923828125","19.1923828125"
"15760","","","","","","","14.08642578125","14.08642578125","14.08642578125","19.198486328125","19.198486328125","19.198486328125"
"15761","","","","","","","14.11962890625","14.11962890625","14.11962890625","19.179443359375","19.179443359375","19.179443359375"
"15762","","","","","","","14.14892578125","14.14892578125","14.14892578125","19.088623046875","19.088623046875","19.088623046875"
"15763","","","","","","","14.15576171875","14.15576171875","14.15576171875","19.0810546875","19.0810546875","19.0810546875"
"15764","","","","","","","14.166748046875","14.166748046875","14.166748046875","19.057861328125","19.057861328125","19.057861328125"
"15765","","","","","","","14.19189453125","14.19189453125","14.19189453125","19.056396484375","19.056396484375","19.056396484375"
"15766","","","","","","","14.187255859375","14.187255859375","14.187255859375","19.030029296875","19.030029296875","19.030029296875"
"15767","","","","","","","14.158935546875","14.158935546875","14.158935546875","19.071044921875","19.071044921875","19.071044921875"
"15768","","","","","","","14.13720703125","14.13720703125","14.13720703125","19.105224609375","19.105224609375","19.105224609375"
"15769","","","","","","","14.167724609375","14.167724609375","14.167724609375","19.109375","19.109375","19.109375"
"15770","","","","","","","14.182373046875","14.182373046875","14.182373046875","19.1474609375","19.1474609375","19.1474609375"
"15771","","","","","","","14.14697265625","14.14697265625","14.14697265625","19.1337890625","19.1337890625","19.1337890625"
