"Step","00_ablation_policy_16_98765_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h20m20s - successes/time","00_ablation_policy_16_98765_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h20m20s - successes/time__MIN","00_ablation_policy_16_98765_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h20m20s - successes/time__MAX","00_ablation_policy_16_2023_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h16m51s - successes/time","00_ablation_policy_16_2023_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h16m51s - successes/time__MIN","00_ablation_policy_16_2023_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h16m51s - successes/time__MAX","00_ablation_policy_16_12345_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h15m13s - successes/time","00_ablation_policy_16_12345_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h15m13s - successes/time__MIN","00_ablation_policy_16_12345_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h15m13s - successes/time__MAX","00_ablation_policy_16_42_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h14m14s - successes/time","00_ablation_policy_16_42_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h14m14s - successes/time__MIN","00_ablation_policy_16_42_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h14m14s - successes/time__MAX"
"12933","22.383464813232422","22.383464813232422","22.383464813232422","21.668621063232422","21.668621063232422","21.668621063232422","","","","20.93099021911621","20.93099021911621","20.93099021911621"
"12934","22.39778709411621","22.39778709411621","22.39778709411621","21.75130271911621","21.75130271911621","21.75130271911621","20.36263084411621","20.36263084411621","20.36263084411621","","",""
"12935","22.43099021911621","22.43099021911621","22.43099021911621","21.705730438232422","21.705730438232422","21.705730438232422","20.381511688232422","20.381511688232422","20.381511688232422","20.942058563232422","20.942058563232422","20.942058563232422"
"12936","22.440105438232422","22.440105438232422","22.440105438232422","21.78515625","21.78515625","21.78515625","20.328777313232422","20.328777313232422","20.328777313232422","20.91927146911621","20.91927146911621","20.91927146911621"
"12937","22.449871063232422","22.449871063232422","22.449871063232422","21.84114646911621","21.84114646911621","21.84114646911621","20.31380271911621","20.31380271911621","20.31380271911621","20.9609375","20.9609375","20.9609375"
"12938","22.42903709411621","22.42903709411621","22.42903709411621","21.84700584411621","21.84700584411621","21.84700584411621","","","","20.98046875","20.98046875","20.98046875"
"12939","22.373046875","22.373046875","22.373046875","21.97005271911621","21.97005271911621","21.97005271911621","20.38802146911621","20.38802146911621","20.38802146911621","","",""
"12940","22.279296875","22.279296875","22.279296875","21.93294334411621","21.93294334411621","21.93294334411621","","","","21.08333396911621","21.08333396911621","21.08333396911621"
"12941","22.30208396911621","22.30208396911621","22.30208396911621","21.90625","21.90625","21.90625","20.348308563232422","20.348308563232422","20.348308563232422","21.110027313232422","21.110027313232422","21.110027313232422"
"12942","22.359375","22.359375","22.359375","","","","20.426433563232422","20.426433563232422","20.426433563232422","","",""
"12943","22.419921875","22.419921875","22.419921875","21.863933563232422","21.863933563232422","21.863933563232422","20.548828125","20.548828125","20.548828125","21.09309959411621","21.09309959411621","21.09309959411621"
"12944","","","","","","","20.5390625","20.5390625","20.5390625","","",""
"12945","","","","21.8671875","21.8671875","21.8671875","","","","21.11067771911621","21.11067771911621","21.11067771911621"
"12946","22.324871063232422","22.324871063232422","22.324871063232422","21.88020896911621","21.88020896911621","21.88020896911621","20.68684959411621","20.68684959411621","20.68684959411621","","",""
"12947","","","","21.87434959411621","21.87434959411621","21.87434959411621","20.67903709411621","20.67903709411621","20.67903709411621","21.16536521911621","21.16536521911621","21.16536521911621"
"12948","22.33724021911621","22.33724021911621","22.33724021911621","21.95247459411621","21.95247459411621","21.95247459411621","20.70833396911621","20.70833396911621","20.70833396911621","21.082683563232422","21.082683563232422","21.082683563232422"
"12949","22.375652313232422","22.375652313232422","22.375652313232422","","","","20.66796875","20.66796875","20.66796875","21.09895896911621","21.09895896911621","21.09895896911621"
"12950","22.50911521911621","22.50911521911621","22.50911521911621","22.057292938232422","22.057292938232422","22.057292938232422","","","","21.09114646911621","21.09114646911621","21.09114646911621"
"12951","22.599609375","22.599609375","22.599609375","22.027996063232422","22.027996063232422","22.027996063232422","20.603515625","20.603515625","20.603515625","21.00325584411621","21.00325584411621","21.00325584411621"
"12952","","","","21.958984375","21.958984375","21.958984375","20.613933563232422","20.613933563232422","20.613933563232422","21.004558563232422","21.004558563232422","21.004558563232422"
"12953","22.462890625","22.462890625","22.462890625","","","","20.791667938232422","20.791667938232422","20.791667938232422","","",""
"12954","22.41731834411621","22.41731834411621","22.41731834411621","","","","20.7578125","20.7578125","20.7578125","20.876953125","20.876953125","20.876953125"
"12955","22.462890625","22.462890625","22.462890625","21.945964813232422","21.945964813232422","21.945964813232422","20.767578125","20.767578125","20.767578125","","",""
"12956","22.49153709411621","22.49153709411621","22.49153709411621","22.01171875","22.01171875","22.01171875","","","","20.8125","20.8125","20.8125"
"12957","22.477214813232422","22.477214813232422","22.477214813232422","","","","20.84505271911621","20.84505271911621","20.84505271911621","","",""
"12958","22.55859375","22.55859375","22.55859375","21.96484375","21.96484375","21.96484375","20.9453125","20.9453125","20.9453125","20.889324188232422","20.889324188232422","20.889324188232422"
"12959","","","","22.056640625","22.056640625","22.056640625","","","","20.82421875","20.82421875","20.82421875"
"12960","22.694011688232422","22.694011688232422","22.694011688232422","22.017578125","22.017578125","22.017578125","","","","","",""
"12961","","","","21.975261688232422","21.975261688232422","21.975261688232422","20.865234375","20.865234375","20.865234375","20.785808563232422","20.785808563232422","20.785808563232422"
"12962","","","","21.96809959411621","21.96809959411621","21.96809959411621","20.92513084411621","20.92513084411621","20.92513084411621","20.873699188232422","20.873699188232422","20.873699188232422"
"12963","22.69661521911621","22.69661521911621","22.69661521911621","21.96809959411621","21.96809959411621","21.96809959411621","","","","20.88020896911621","20.88020896911621","20.88020896911621"
"12964","","","","22.06380271911621","22.06380271911621","22.06380271911621","20.844402313232422","20.844402313232422","20.844402313232422","","",""
"12965","22.72786521911621","22.72786521911621","22.72786521911621","22.143230438232422","22.143230438232422","22.143230438232422","20.75325584411621","20.75325584411621","20.75325584411621","20.988933563232422","20.988933563232422","20.988933563232422"
"12966","22.865234375","22.865234375","22.865234375","22.21809959411621","22.21809959411621","22.21809959411621","","","","","",""
"12967","22.869140625","22.869140625","22.869140625","","","","20.68099021911621","20.68099021911621","20.68099021911621","21.14778709411621","21.14778709411621","21.14778709411621"
"12968","22.8984375","22.8984375","22.8984375","22.336589813232422","22.336589813232422","22.336589813232422","20.682292938232422","20.682292938232422","20.682292938232422","21.162109375","21.162109375","21.162109375"
"12969","22.910808563232422","22.910808563232422","22.910808563232422","22.302734375","22.302734375","22.302734375","20.740886688232422","20.740886688232422","20.740886688232422","21.15755271911621","21.15755271911621","21.15755271911621"
"12970","","","","22.3203125","22.3203125","22.3203125","","","","21.06966209411621","21.06966209411621","21.06966209411621"
"12971","","","","22.294921875","22.294921875","22.294921875","20.8984375","20.8984375","20.8984375","21.055339813232422","21.055339813232422","21.055339813232422"
"12972","22.885417938232422","22.885417938232422","22.885417938232422","22.207683563232422","22.207683563232422","22.207683563232422","20.94075584411621","20.94075584411621","20.94075584411621","21.18684959411621","21.18684959411621","21.18684959411621"
"12973","22.95703125","22.95703125","22.95703125","22.17578125","22.17578125","22.17578125","20.90559959411621","20.90559959411621","20.90559959411621","","",""
"12974","22.949871063232422","22.949871063232422","22.949871063232422","22.225261688232422","22.225261688232422","22.225261688232422","20.887371063232422","20.887371063232422","20.887371063232422","21.301433563232422","21.301433563232422","21.301433563232422"
"12975","22.82421875","22.82421875","22.82421875","22.31966209411621","22.31966209411621","22.31966209411621","20.95052146911621","20.95052146911621","20.95052146911621","21.30859375","21.30859375","21.30859375"
"12976","22.86458396911621","22.86458396911621","22.86458396911621","22.303386688232422","22.303386688232422","22.303386688232422","","","","21.29817771911621","21.29817771911621","21.29817771911621"
"12977","22.85481834411621","22.85481834411621","22.85481834411621","22.318359375","22.318359375","22.318359375","20.8984375","20.8984375","20.8984375","","",""
"12978","","","","","","","","","","21.262371063232422","21.262371063232422","21.262371063232422"
"12979","","","","22.24934959411621","22.24934959411621","22.24934959411621","","","","","",""
"12980","22.615886688232422","22.615886688232422","22.615886688232422","","","","20.89453125","20.89453125","20.89453125","21.2734375","21.2734375","21.2734375"
"12981","22.701171875","22.701171875","22.701171875","","","","20.860027313232422","20.860027313232422","20.860027313232422","21.127605438232422","21.127605438232422","21.127605438232422"
"12982","22.660808563232422","22.660808563232422","22.660808563232422","22.17122459411621","22.17122459411621","22.17122459411621","20.83333396911621","20.83333396911621","20.83333396911621","","",""
"12983","","","","22.20833396911621","22.20833396911621","22.20833396911621","20.73372459411621","20.73372459411621","20.73372459411621","21.27278709411621","21.27278709411621","21.27278709411621"
"12984","22.729167938232422","22.729167938232422","22.729167938232422","22.24609375","22.24609375","22.24609375","20.729167938232422","20.729167938232422","20.729167938232422","21.28059959411621","21.28059959411621","21.28059959411621"
"12985","22.66536521911621","22.66536521911621","22.66536521911621","22.22265625","22.22265625","22.22265625","20.69661521911621","20.69661521911621","20.69661521911621","","",""
"12986","22.66145896911621","22.66145896911621","22.66145896911621","22.227214813232422","22.227214813232422","22.227214813232422","20.744140625","20.744140625","20.744140625","21.225261688232422","21.225261688232422","21.225261688232422"
"12987","22.703777313232422","22.703777313232422","22.703777313232422","22.21484375","22.21484375","22.21484375","20.73177146911621","20.73177146911621","20.73177146911621","","",""
"12988","22.611980438232422","22.611980438232422","22.611980438232422","22.287761688232422","22.287761688232422","22.287761688232422","20.68684959411621","20.68684959411621","20.68684959411621","21.287109375","21.287109375","21.287109375"
"12989","22.64974021911621","22.64974021911621","22.64974021911621","22.37890625","22.37890625","22.37890625","20.712890625","20.712890625","20.712890625","","",""
"12990","22.666015625","22.666015625","22.666015625","","","","20.677734375","20.677734375","20.677734375","21.324871063232422","21.324871063232422","21.324871063232422"
"12991","22.63606834411621","22.63606834411621","22.63606834411621","","","","20.748699188232422","20.748699188232422","20.748699188232422","","",""
"12992","22.666667938232422","22.666667938232422","22.666667938232422","22.414714813232422","22.414714813232422","22.414714813232422","20.70833396911621","20.70833396911621","20.70833396911621","","",""
"12993","22.630859375","22.630859375","22.630859375","","","","","","","21.654949188232422","21.654949188232422","21.654949188232422"
"12994","22.71484375","22.71484375","22.71484375","22.643230438232422","22.643230438232422","22.643230438232422","20.58528709411621","20.58528709411621","20.58528709411621","21.77083396911621","21.77083396911621","21.77083396911621"
"12995","22.770183563232422","22.770183563232422","22.770183563232422","22.557292938232422","22.557292938232422","22.557292938232422","20.664714813232422","20.664714813232422","20.664714813232422","","",""
"12996","22.84895896911621","22.84895896911621","22.84895896911621","22.513671875","22.513671875","22.513671875","20.74544334411621","20.74544334411621","20.74544334411621","21.84505271911621","21.84505271911621","21.84505271911621"
"12997","22.879558563232422","22.879558563232422","22.879558563232422","22.54427146911621","22.54427146911621","22.54427146911621","20.73763084411621","20.73763084411621","20.73763084411621","","",""
"12998","22.88411521911621","22.88411521911621","22.88411521911621","22.638671875","22.638671875","22.638671875","20.768230438232422","20.768230438232422","20.768230438232422","","",""
